id,character_type,style,complexion,trait_count,item_1,item_2,item_3,item_4,item_5,item_6,item_7
9374,Person,Man,Fair,3,Ear Ring,Happy Face,Dark Spike Cut,,,,
9375,Person,Man,Deep,4,Ear Ring,Study Glasses,Happy Face,Bald Head,,,
9376,Person,Woman,Deep,3,Orange Side Hair,Rim Glasses,Violet Lipstick,,,,
9377,Person,Woman,Deep,4,Dark Lipstick,Thin Hair,Smoke Stick,Study Glasses,,,
9378,Person,Man,Tan,5,Smoke Stick,Large Shades,Ear Ring,Bald Head,Beauty Mark,,
9379,Person,Woman,Deep,2,Orange Side Hair,Health Mask,,,,,
9380,Person,Man,Deep,3,Retro Shades,Head Band,Beauty Mark,,,,
9381,Person,Woman,Fair,3,Tassel Cap,Bright Lipstick,Retro Shades,,,,
9382,Person,Man,Tan,4,Smoke Stick,Violet Hair,Ear Ring,Slim Shades,,,
9383,Person,Woman,Deep,4,Large Shades,Thin Spike Cut,Bright Lipstick,Ear Ring,,,
9384,Person,Man,Tan,3,Ear Ring,Simple Beard,Bald Head,,,,
9385,Person,Man,Deep,5,Thin Hair,Sad Face,Side Burns,Vapor Stick,Vision Gear,,
9386,Person,Man,Deep,3,Side Burns,Slim Shades,Dark Spike Cut,,,,
9387,Person,Man,Tan,3,Untidy Hair,Large Shades,Full Beard,,,,
9388,Person,Woman,Fair,3,Spike Cut,Ear Ring,Study Glasses,,,,
9389,Person,Man,Fair,3,Golden Chain,Stubble Beard,Wacky Hair,,,,
9390,Person,Man,Tan,4,Large Shades,Dark Front Beard,Ear Ring,Wool Cap,,,
9391,Person,Man,Fair,3,Head Wrap,Stubble Beard,Beauty Mark,,,,
9392,Person,Woman,Fair,3,Crown Band,Bright Lipstick,Smoke Stick,,,,
9393,Person,Man,Tan,3,Blue Clown Eyes,Hooded Top,Ear Ring,,,,
9394,Person,Man,Fair,2,Sharp Spike,Depth Glasses,,,,,
9395,Person,Woman,Tan,4,Beauty Mark,Bright Lipstick,Side Shaved,Ear Ring,,,
9396,Person,Woman,Fair,4,Funny Nose,Vapor Stick,Blue Makeup,Dark Spike Cut,,,
9397,Person,Woman,Fair,3,Dark Lipstick,Purple Makeup,Wild Blonde Hair,,,,
9398,Person,Man,Pale,3,Smoke Stick,Free Hair,Standard Shades,,,,
9399,Person,Man,Pale,2,Dress Hat,Standard Shades,,,,,
9400,Person,Woman,Fair,4,Smoking Pipe,Wild Blonde Hair,Vision Gear,Violet Lipstick,,,
9401,Person,Woman,Pale,2,Green Clown Eyes,Thin Hair,,,,,
9402,Person,Man,Tan,3,Loose Hair,Ear Ring,Full Beard,,,,
9403,Person,Man,Deep,2,Sharp Spike,Rim Glasses,,,,,
9404,Person,Man,Deep,4,Sharp Spike,Side Burns,Ear Ring,Standard Shades,,,
9405,Person,Man,Tan,3,Wool Cap,Slim Shades,Full Beard,,,,
9406,Person,Woman,Tan,3,Wacky Hair,Violet Lipstick,Smoke Stick,,,,
9407,Person,Man,Tan,3,Smoke Stick,Blue Clown Eyes,Wool Cap,,,,
9408,Person,Woman,Fair,2,Wild Blonde Hair,Blue Clown Eyes,,,,,
9409,Person,Woman,Deep,2,Freckles,Wacky Hair,,,,,
9410,Person,Woman,Fair,3,Wool Cap,Health Mask,Blue Clown Eyes,,,,
9411,Person,Woman,Deep,3,Purple Makeup,Violet Lipstick,Dark Spike Cut,,,,
9412,Person,Man,Tan,4,Moustache,Ear Ring,Wacky Hair,Happy Face,,,
9413,Person,Woman,Tan,5,Vapor Stick,Wild White Hair,Bright Lipstick,Ear Ring,Study Glasses,,
9414,Person,Woman,Fair,4,Head Band,Ear Ring,Smoke Stick,Study Glasses,,,
9415,Person,Man,Deep,3,Dress Hat,Rim Glasses,Happy Face,,,,
9416,Person,Man,Pale,3,Dress Hat,Ear Ring,Goatee,,,,
9417,Person,Woman,Tan,3,Flight Helmet,Violet Lipstick,Ear Ring,,,,
9418,Person,Man,Pale,3,Side Burns,Wacky Hair,Happy Face,,,,
9419,Person,Woman,Deep,3,Green Makeup,Smooth Hair,Bright Lipstick,,,,
9420,Person,Man,Deep,2,Face Mask,Dress Hat,,,,,
9421,Person,Man,Fair,4,Stubble Beard,Ear Ring,Head Rag,Patch Eye,,,
9422,Person,Man,Tan,2,Sad Face,Officer Cap,,,,,
9423,Person,Woman,Tan,2,Wild White Hair,Smoke Stick,,,,,
9424,Person,Man,Deep,3,Free Hair,Vapor Stick,Study Glasses,,,,
9425,Person,Man,Tan,3,Rich Beard,Large Shades,Bald Head,,,,
9426,Person,Man,Pale,2,Front Facial Hair,Spike Cut,,,,,
9427,Person,Man,Deep,3,Rich Beard,Officer Cap,Study Glasses,,,,
9428,Person,Woman,Tan,3,Purple Makeup,Smooth Hair,Smoke Stick,,,,
9429,Person,Man,Tan,2,Golden Chain,Tall Hat,,,,,
9430,Person,Woman,Deep,4,Deep Hair,Violet Lipstick,Ear Ring,Study Glasses,,,
9431,Person,Woman,Pale,2,Green Makeup,Golden Bob,,,,,
9432,Person,Man,Fair,4,Sharp Spike,Large Shades,Dark Front Beard,Ear Ring,,,
9433,Person,Woman,Fair,4,Funny Nose,Smoking Pipe,Thin Spike Cut,Bright Lipstick,,,
9434,Person,Man,Tan,3,Head Wrap,Large Shades,Beauty Mark,,,,
9435,Person,Man,Tan,3,Side Burns,Ear Ring,Dark Spike Cut,,,,
9436,Person,Man,Tan,3,Untidy Hair,Jaw Beard,Pink Cheeks,,,,
9437,Person,Man,Deep,3,Handle Mustache,Pink Cheeks,Spike Cut,,,,
9438,Person,Woman,Deep,4,Short Blonde Hair,Violet Lipstick,Ear Ring,Depth Glasses,,,
9439,Person,Man,Fair,3,Retro Shades,Moustache,Spike Cut,,,,
9440,Person,Woman,Pale,4,Green Clown Eyes,Bright Lipstick,Thin Hair,Ear Ring,,,
9441,Person,Man,Deep,3,Large Shades,Free Hair,Simple Beard,,,,
9442,Person,Man,Deep,4,Smoke Stick,Loose Hair,Jaw Beard,Beauty Mark,,,
9443,Person,Man,Fair,2,Simple Beard,Tall Hat,,,,,
9444,Person,Man,Tan,3,Head Wrap,Handle Mustache,Patch Eye,,,,
9445,Person,Man,Tan,4,Moustache,Ear Ring,Study Glasses,Wool Cap,,,
9446,Person,Woman,Tan,3,Work Goggles,Thin Hair,Smoke Stick,,,,
9447,Person,Man,Fair,2,Head Wrap,Full Beard,,,,,
9448,Person,Man,Deep,3,Blue Clown Eyes,Thin Spike Cut,Stubble Beard,,,,
9449,Person,Man,Tan,2,Officer Cap,Dark Front Beard,,,,,
9450,Person,Man,Deep,3,Smoke Stick,Funny Nose,Dark Spike Cut,,,,
9451,Person,Woman,Deep,2,Steel Chain,Smooth Hair,,,,,
9452,Person,Woman,Pale,2,Dark Lipstick,Crown Band,,,,,
9453,Person,Man,Pale,3,Smoke Stick,Soft Cap,Moustache,,,,
9454,Person,Woman,Fair,5,Dark Lipstick,Ear Ring,Depth Glasses,Smooth Dark Hair,Smoke Stick,,
9455,Person,Woman,Deep,2,Large Shades,Green Clown Hair,,,,,
9456,Person,Woman,Tan,3,Bright Lipstick,Loose Hair,Study Glasses,,,,
9457,Person,Woman,Deep,2,Spike Cut,Work Goggles,,,,,
9458,Person,Man,Tan,3,Head Wrap,Side Burns,Slim Shades,,,,
9459,Person,Woman,Pale,2,Purple Makeup,Short Blonde Hair,,,,,
9460,Person,Woman,Tan,3,Twin Tails,Bright Lipstick,Ear Ring,,,,
9461,Person,Woman,Deep,2,Work Goggles,Smooth Blonde Hair,,,,,
9462,Person,Man,Tan,3,Sharp Spike,Moustache,Standard Shades,,,,
9463,Person,Man,Fair,3,Ear Ring,Simple Beard,Wacky Hair,,,,
9464,Person,Man,Deep,3,Smoke Stick,Jaw Beard,Beauty Mark,,,,
9465,Person,Man,Deep,3,Front Facial Hair,Study Glasses,Dark Spike Cut,,,,
9466,Person,Woman,Fair,3,Purple Makeup,Bright Lipstick,Free Hair,,,,
9467,Person,Man,Fair,3,Night Hair,Blue Clown Eyes,Funny Nose,,,,
9468,Person,Woman,Deep,3,Purple Makeup,Bright Lipstick,Free Hair,,,,
9469,Person,Man,Tan,4,Dark Beard,Ear Ring,Spike Cut,Green Clown Eyes,,,
9470,Person,Woman,Deep,3,Ear Ring,Golden Bob,Smoke Stick,,,,
9471,Person,Woman,Pale,2,Wild White Hair,Health Mask,,,,,
9472,Person,Man,Tan,3,Head Wrap,Stubble Beard,Slim Shades,,,,
9473,Person,Woman,Tan,3,Smoking Pipe,Short Blonde Hair,Violet Lipstick,,,,
9474,Undead,Man,Plain,1,Sharp Spike,,,,,,
9475,Person,Man,Fair,3,Thin Hair,Dark Front Beard,Green Clown Eyes,,,,
9476,Person,Man,Tan,3,Smoke Stick,Hooded Top,Vision Gear,,,,
9477,Person,Man,Tan,3,Thin Spike Cut,Ear Ring,Study Glasses,,,,
9478,Person,Man,Fair,3,Rich Beard,Forward Cap,Ear Ring,,,,
9479,Person,Woman,Fair,3,Blue Makeup,Steel Chain,Pink Hair Hat,,,,
9480,Person,Woman,Pale,3,Dark Lipstick,Thin Hair,Vision Gear,,,,
9481,Person,Woman,Deep,3,Beauty Mark,Wild White Hair,Green Makeup,,,,
9482,Person,Woman,Deep,4,Face Mask,Wacky Hair,Bright Lipstick,Ear Ring,,,
9483,Person,Woman,Deep,4,Beauty Mark,Smoking Pipe,Thin Spike Cut,Bright Lipstick,,,
9484,Person,Woman,Fair,3,Twin Tails,Ear Ring,Study Glasses,,,,
9485,Person,Woman,Deep,4,Work Goggles,Bright Lipstick,Thin Hair,Smoke Stick,,,
9486,Person,Woman,Deep,3,Wild White Hair,Violet Lipstick,Blue Clown Eyes,,,,
9487,Person,Man,Fair,3,Officer Cap,Ear Ring,Vision Gear,,,,
9488,Person,Man,Deep,3,Night Hair,Jaw Beard,Standard Shades,,,,
9489,Person,Woman,Tan,3,Vapor Stick,Untidy Hair,Green Clown Eyes,,,,
9490,Person,Woman,Deep,3,Green Makeup,Thin Spike Cut,Bright Lipstick,,,,
9491,Person,Woman,Pale,2,Tassel Cap,Ear Ring,,,,,
9492,Person,Woman,Fair,4,Smoking Pipe,Blue Makeup,Thin Spike Cut,Violet Lipstick,,,
9493,Person,Woman,Tan,3,Purple Makeup,Wild Blonde Hair,Violet Lipstick,,,,
9494,Person,Man,Fair,3,Stubble Beard,Vision Gear,Bald Head,,,,
9495,Person,Woman,Deep,3,Steel Chain,Green Clown Hair,Depth Glasses,,,,
9496,Person,Man,Fair,3,Ear Ring,Patch Eye,Ranch Hat,,,,
9497,Person,Man,Deep,3,Warm Cap,Moustache,Rim Glasses,,,,
9498,Person,Man,Tan,3,Dark Beard,Ear Ring,Dark Spike Cut,,,,
9499,Person,Man,Deep,4,Ear Ring,Simple Beard,Patch Eye,Dark Spike Cut,,,
9500,Person,Woman,Tan,3,Dark Lipstick,Deep Hair,Blue Clown Eyes,,,,
9501,Person,Man,Tan,4,Handle Mustache,Large Shades,Spike Cut,Beauty Mark,,,
9502,Person,Man,Tan,4,Golden Chain,Side Burns,Ear Ring,Bald Head,,,
9503,Person,Woman,Deep,2,Patch Eye,Loose Hair,,,,,
9504,Person,Man,Deep,2,Night Hair,Vapor Stick,,,,,
9505,Person,Man,Tan,2,Study Glasses,Head Rag,,,,,
9506,Person,Woman,Fair,3,Smooth Blonde Hair,Retro Shades,Smoke Stick,,,,
9507,Person,Man,Deep,3,Night Hair,Face Mask,Stubble Beard,,,,
9508,Person,Man,Fair,3,Forward Cap,Jaw Beard,Study Glasses,,,,
9509,Person,Man,Fair,3,Night Hair,Simple Beard,Patch Eye,,,,
9510,Person,Man,Tan,2,Free Hair,Full Beard,,,,,
9511,Person,Man,Tan,3,Head Band,Patch Eye,Full Beard,,,,
9512,Person,Man,Fair,4,Front Facial Hair,Head Band,Smoking Pipe,Patch Eye,,,
9513,Person,Man,Pale,2,Hooded Top,Simple Beard,,,,,
9514,Person,Woman,Pale,2,Golden Bob,Smoke Stick,,,,,
9515,Person,Woman,Fair,2,Twin Tails,Retro Shades,,,,,
9516,Person,Man,Deep,4,Sad Face,Side Burns,Wool Cap,Standard Shades,,,
9517,Person,Woman,Pale,3,Head Band,Retro Shades,Ear Ring,,,,
9518,Person,Man,Fair,3,Untidy Hair,Moustache,Patch Eye,,,,
9519,Person,Man,Deep,4,Head Wrap,Goatee,Standard Shades,Beauty Mark,,,
9520,Person,Woman,Pale,2,Twin Tails,Violet Lipstick,,,,,
9521,Person,Man,Deep,3,Head Wrap,Handle Mustache,Standard Shades,,,,
9522,Person,Woman,Fair,3,Large Shades,Short Blonde Hair,Health Mask,,,,
9523,Person,Woman,Fair,2,Untidy Hair,Large Shades,,,,,
9524,Person,Woman,Fair,3,Dark Lipstick,Standard Shades,Dark Spike Cut,,,,
9525,Person,Man,Tan,4,Head Wrap,Stubble Beard,Ear Ring,Patch Eye,,,
9526,Person,Woman,Tan,3,Blue Makeup,Smooth Hair,Bright Lipstick,,,,
9527,Person,Man,Tan,3,Smoke Stick,Moustache,Wool Cap,,,,
9528,Person,Man,Fair,3,Thin Hair,Smoke Stick,Rich Beard,,,,
9529,Person,Woman,Deep,3,Head Wrap,Bright Lipstick,Vision Gear,,,,
9530,Person,Man,Tan,2,Funny Nose,Tall Hat,,,,,
9531,Person,Woman,Tan,2,Green Clown Hair,Ear Ring,,,,,
9532,Person,Woman,Deep,4,Dark Lipstick,Wacky Hair,Ear Ring,Study Glasses,,,
9533,Person,Man,Deep,3,Front Facial Hair,Head Wrap,Vapor Stick,,,,
9534,Person,Woman,Fair,3,Steel Chain,Side Shaved,Violet Lipstick,,,,
9535,Person,Man,Tan,2,Moustache,Dark Spike Cut,,,,,
9536,Person,Man,Tan,5,Front Facial Hair,Untidy Hair,Ear Ring,Study Glasses,Beauty Mark,,
9537,Person,Man,Pale,4,Soft Cap,Moustache,Ear Ring,Standard Shades,,,
9538,Person,Man,Pale,3,Handle Mustache,Dress Hat,Ear Ring,,,,
9539,Person,Woman,Fair,3,Pink Hair Hat,Green Clown Eyes,Violet Lipstick,,,,
9540,Person,Woman,Fair,4,Blue Makeup,Untidy Hair,Violet Lipstick,Ear Ring,,,
9541,Person,Man,Pale,3,Night Hair,Simple Beard,Beauty Mark,,,,
9542,Person,Man,Fair,3,Ear Ring,Bald Head,Patch Eye,,,,
9543,Person,Woman,Fair,3,Dark Lipstick,Wacky Hair,Retro Shades,,,,
9544,Person,Woman,Fair,3,Smoking Pipe,Smooth Blonde Hair,Violet Lipstick,,,,
9545,Person,Woman,Tan,2,Red Spike Cut,Smoke Stick,,,,,
9546,Person,Woman,Fair,3,Twin Tails,Bright Lipstick,Ear Ring,,,,
9547,Person,Man,Fair,4,Thin Hair,Dark Beard,Pink Cheeks,Standard Shades,,,
9548,Person,Man,Tan,3,Smoke Stick,Face Mask,Head Rag,,,,
9549,Person,Woman,Pale,3,Beauty Mark,Large Shades,Dark Lipstick,,,,
9550,Person,Woman,Tan,4,Bright Lipstick,Retro Shades,Ear Ring,Smooth Dark Hair,,,
9551,Person,Man,Fair,2,Smoke Stick,Wacky Hair,,,,,
9552,Person,Man,Pale,3,Thin Spike Cut,Ear Ring,Study Glasses,,,,
9553,Person,Man,Tan,3,Stubble Beard,Bald Head,Standard Shades,,,,
9554,Person,Man,Tan,2,Head Band,Vision Gear,,,,,
9555,Person,Man,Deep,3,Face Mask,Simple Beard,Bald Head,,,,
9556,Person,Man,Fair,3,Dark Beard,Head Rag,Standard Shades,,,,
9557,Person,Man,Tan,3,Stubble Beard,Retro Shades,Head Rag,,,,
9558,Person,Man,Tan,3,Smoke Stick,Loose Hair,Vision Gear,,,,
9559,Person,Woman,Tan,4,Large Shades,Wild White Hair,Dark Lipstick,Ear Ring,,,
9560,Person,Man,Tan,4,Soft Cap,Stubble Beard,Retro Shades,Health Mask,,,
9561,Person,Man,Deep,3,Face Mask,Head Band,Full Beard,,,,
9562,Person,Man,Fair,4,Side Burns,Ear Ring,Study Glasses,Wacky Hair,,,
9563,Person,Woman,Tan,2,Work Goggles,Wacky Hair,,,,,
9564,Person,Man,Deep,4,Loose Hair,Dark Front Beard,Ear Ring,Rim Glasses,,,
9565,Person,Man,Fair,3,Head Wrap,Pink Cheeks,Vision Gear,,,,
9566,Person,Woman,Fair,3,Bright Lipstick,Retro Shades,Golden Bob,,,,
9567,Person,Man,Tan,3,Ear Ring,Simple Beard,Head Rag,,,,
9568,Person,Man,Deep,2,Dress Hat,Green Clown Eyes,,,,,
9569,Person,Man,Tan,3,Stubble Beard,Wacky Hair,Happy Face,,,,
9570,Person,Man,Tan,4,Smoke Stick,Untidy Hair,Dark Beard,Retro Shades,,,
9571,Person,Woman,Deep,3,Side Shaved,Violet Lipstick,Smoke Stick,,,,
9572,Person,Woman,Deep,3,Work Goggles,Bright Lipstick,Loose Hair,,,,
9573,Person,Man,Tan,5,Smoke Stick,Sad Face,Ear Ring,Head Band,Standard Shades,,
9574,Person,Man,Tan,3,Forward Cap,Side Burns,Depth Glasses,,,,
9575,Person,Woman,Pale,4,Purple Makeup,Thin Spike Cut,Violet Lipstick,Ear Ring,,,
9576,Person,Woman,Fair,2,Head Band,Retro Shades,,,,,
9577,Person,Woman,Tan,2,Smoking Pipe,Green Clown Hair,,,,,
9578,Person,Man,Deep,3,Forward Cap,Side Burns,Depth Glasses,,,,
9579,Person,Woman,Tan,4,Bright Lipstick,Ear Ring,Smooth Dark Hair,Study Glasses,,,
9580,Person,Man,Deep,3,Handle Mustache,Steel Chain,Rim Glasses,,,,
9581,Person,Woman,Tan,2,Smooth Dark Hair,Smoke Stick,,,,,
9582,Person,Man,Tan,3,Front Facial Hair,Study Glasses,Spike Cut,,,,
9583,Person,Man,Tan,5,Front Facial Hair,Untidy Hair,Ear Ring,Depth Glasses,Beauty Mark,,
9584,Person,Man,Fair,4,Dark Beard,Violet Hair,Ear Ring,Patch Eye,,,
9585,Person,Man,Fair,4,Thin Hair,Dark Beard,Ear Ring,Patch Eye,,,
9586,Person,Woman,Tan,4,Head Wrap,Violet Lipstick,Ear Ring,Depth Glasses,,,
9587,Person,Man,Pale,4,Smoke Stick,Head Wrap,Simple Beard,Slim Shades,,,
9588,Person,Man,Fair,2,Green Clown Hair,Green Clown Eyes,,,,,
9589,Person,Man,Tan,4,Side Burns,Ear Ring,Head Band,Slim Shades,,,
9590,Person,Woman,Tan,3,Tassel Cap,Dark Lipstick,Green Makeup,,,,
9591,Person,Man,Fair,3,Sad Face,Wacky Hair,Slim Shades,,,,
9592,Person,Woman,Tan,2,Blue Makeup,Bright Lipstick,,,,,
9593,Person,Woman,Tan,2,Rim Glasses,Wild Blonde Hair,,,,,
9594,Person,Man,Deep,4,Thin Hair,Freckles,Standard Shades,Full Beard,,,
9595,Person,Woman,Tan,3,Untidy Hair,Violet Lipstick,Blue Clown Eyes,,,,
9596,Person,Man,Fair,3,Retro Shades,Simple Beard,Dark Spike Cut,,,,
9597,Person,Man,Fair,2,Head Band,Full Beard,,,,,
9598,Person,Woman,Deep,3,Large Shades,Dark Lipstick,Smooth Dark Hair,,,,
9599,Person,Woman,Fair,3,Beauty Mark,Standard Shades,Golden Bob,,,,
9600,Person,Man,Tan,4,Dark Front Beard,Free Hair,Retro Shades,Happy Face,,,
9601,Person,Man,Fair,2,Blue Clown Eyes,Soft Cap,,,,,
9602,Person,Man,Fair,3,Rim Glasses,Bald Head,Beauty Mark,,,,
9603,Person,Man,Deep,3,Funny Nose,Rim Glasses,Bald Head,,,,
9604,Person,Man,Deep,3,Dark Front Beard,Dress Hat,Beauty Mark,,,,
9605,Person,Man,Tan,3,Sharp Spike,Ear Ring,Depth Glasses,,,,
9606,Person,Woman,Deep,3,Red Spike Cut,Dark Lipstick,Smoke Stick,,,,
9607,Person,Woman,Pale,3,Head Wrap,Bright Lipstick,Ear Ring,,,,
9608,Person,Woman,Deep,4,Smooth Hair,Ear Ring,Blue Clown Eyes,Smoke Stick,,,
9609,Person,Man,Pale,4,Smoke Stick,Retro Shades,Ear Ring,Spike Cut,,,
9610,Person,Man,Tan,3,Head Wrap,Ear Ring,Standard Shades,,,,
9611,Person,Man,Fair,4,Rich Beard,Hooded Top,Ear Ring,Rim Glasses,,,
9612,Person,Man,Deep,3,Sad Face,Hooded Top,Goatee,,,,
9613,Person,Woman,Fair,3,Vapor Stick,Green Makeup,Thin Spike Cut,,,,
9614,Person,Woman,Fair,3,Dark Lipstick,Free Hair,Smoke Stick,,,,
9615,Person,Man,Tan,3,Officer Cap,Ear Ring,Full Beard,,,,
9616,Person,Man,Deep,2,Thin Hair,Smoking Pipe,,,,,
9617,Person,Man,Deep,3,Thin Spike Cut,Vision Gear,Beauty Mark,,,,
9618,Person,Man,Fair,4,Officer Cap,Steel Chain,Dark Front Beard,Ear Ring,,,
9619,Person,Woman,Fair,2,Wild White Hair,Patch Eye,,,,,
9620,Person,Woman,Tan,3,Blue Makeup,Dark Lipstick,Head Wrap,,,,
9621,Person,Man,Deep,3,Hooded Top,Golden Chain,Slim Shades,,,,
9622,Person,Man,Fair,3,Smoke Stick,Freckles,Spike Cut,,,,
9623,Person,Man,Fair,3,Dark Beard,Hooded Top,Vision Gear,,,,
9624,Person,Man,Tan,3,Head Wrap,Dark Beard,Ear Ring,,,,
9625,Person,Man,Tan,3,Sharp Spike,Steel Chain,Health Mask,,,,
9626,Person,Man,Tan,3,Forward Cap,Stubble Beard,Slim Shades,,,,
9627,Person,Man,Pale,4,Smoke Stick,Jaw Beard,Ear Ring,Head Band,,,
9628,Person,Man,Deep,4,Loose Hair,Sad Face,Moustache,Ear Ring,,,
9629,Person,Woman,Deep,3,Patch Eye,Ear Ring,Golden Bob,,,,
9630,Person,Woman,Fair,2,Green Clown Eyes,Violet Lipstick,,,,,
9631,Person,Man,Deep,3,Simple Beard,Smoking Pipe,Dark Spike Cut,,,,
9632,Person,Woman,Deep,2,Thin Hair,Blue Clown Eyes,,,,,
9633,Person,Woman,Fair,2,Funny Nose,Flight Helmet,,,,,
9634,Person,Man,Deep,3,Rich Beard,Free Hair,Ear Ring,,,,
9635,Person,Woman,Pale,2,Dark Lipstick,Thin Spike Cut,,,,,
9636,Person,Man,Pale,3,Thin Hair,Health Mask,Vision Gear,,,,
9637,Person,Man,Deep,4,Untidy Hair,Sad Face,Rim Glasses,Smoking Pipe,,,
9638,Person,Woman,Tan,3,Green Makeup,Violet Lipstick,Dark Spike Cut,,,,
9639,Person,Man,Deep,3,Dark Beard,Head Rag,Depth Glasses,,,,
9640,Person,Woman,Deep,3,Blue Makeup,Wacky Hair,Bright Lipstick,,,,
9641,Person,Woman,Deep,3,Orange Side Hair,Bright Lipstick,Ear Ring,,,,
9642,Person,Woman,Tan,2,Face Mask,Side Shaved,,,,,
9643,Person,Man,Deep,2,Front Teeth,Spike Cut,,,,,
9644,Person,Man,Fair,3,Goatee,Health Mask,Green Clown Hair,,,,
9645,Person,Man,Fair,4,Retro Shades,Ear Ring,Simple Beard,Wacky Hair,,,
9646,Person,Woman,Fair,3,Face Mask,Twin Tails,Bright Lipstick,,,,
9647,Person,Woman,Tan,3,Rim Glasses,Thin Hair,Violet Lipstick,,,,
9648,Person,Woman,Fair,3,Orange Side Hair,Pink Cheeks,Ear Ring,,,,
9649,Person,Man,Pale,3,Stubble Beard,Rim Glasses,Dark Spike Cut,,,,
9650,Person,Woman,Tan,3,Bright Lipstick,Wild Blonde Hair,Depth Glasses,,,,
9651,Person,Man,Fair,4,Thin Spike Cut,Steel Chain,Patch Eye,Beauty Mark,,,
9652,Person,Woman,Fair,3,Violet Lipstick,Dark Spike Cut,Depth Glasses,,,,
9653,Person,Man,Tan,3,Untidy Hair,Retro Shades,Happy Face,,,,
9654,Person,Man,Tan,2,Front Teeth,Wacky Hair,,,,,
9655,Person,Man,Tan,3,Night Hair,Jaw Beard,Slim Shades,,,,
9656,Person,Man,Deep,3,Loose Hair,Ear Ring,Beauty Mark,,,,
9657,Person,Man,Deep,2,Golden Chain,Head Rag,,,,,
9658,Person,Man,Tan,3,Freckles,Slim Shades,Dark Spike Cut,,,,
9659,Person,Man,Deep,2,Smoking Pipe,Happy Face,,,,,
9660,Person,Woman,Tan,4,Untidy Hair,Bright Lipstick,Ear Ring,Study Glasses,,,
9661,Person,Woman,Tan,2,Green Clown Hair,Study Glasses,,,,,
9662,Person,Woman,Deep,3,Head Wrap,Violet Lipstick,Blue Clown Eyes,,,,
9663,Person,Woman,Pale,4,Smooth Blonde Hair,Retro Shades,Violet Lipstick,Ear Ring,,,
9664,Person,Man,Fair,2,Night Hair,Patch Eye,,,,,
9665,Person,Man,Pale,3,Officer Cap,Ear Ring,Rim Glasses,,,,
9666,Person,Man,Fair,2,Thin Spike Cut,Goatee,,,,,
9667,Person,Man,Deep,3,Forward Cap,Sad Face,Standard Shades,,,,
9668,Person,Man,Fair,3,Loose Hair,Large Shades,Happy Face,,,,
9669,Person,Man,Fair,3,Night Hair,Dark Beard,Standard Shades,,,,
9670,Person,Woman,Pale,2,Wacky Hair,Study Glasses,,,,,
9671,Person,Man,Pale,2,Untidy Hair,Vision Gear,,,,,
9672,Person,Man,Fair,3,Thin Spike Cut,Study Glasses,Health Mask,,,,
9673,Person,Man,Fair,3,Retro Shades,Ear Ring,Bald Head,,,,
9674,Person,Woman,Tan,5,Funny Nose,Blue Makeup,Steel Chain,Head Band,Ear Ring,,
9675,Person,Woman,Tan,3,Soft Cap,Bright Lipstick,Smoke Stick,,,,
9676,Person,Man,Tan,3,Sharp Spike,Study Glasses,Simple Beard,,,,
9677,Person,Man,Deep,2,Night Hair,Rim Glasses,,,,,
9678,Person,Man,Deep,2,Front Teeth,Green Clown Hair,,,,,
9679,Person,Man,Tan,2,Slim Shades,Ranch Hat,,,,,
9680,Person,Man,Deep,3,Soft Cap,Handle Mustache,Standard Shades,,,,
9681,Person,Man,Tan,3,Forward Cap,Stubble Beard,Retro Shades,,,,
9682,Person,Woman,Pale,2,Wool Cap,Bright Lipstick,,,,,
9683,Person,Man,Deep,2,Goatee,Tall Hat,,,,,
9684,Person,Man,Fair,4,Forward Cap,Handle Mustache,Smoking Pipe,Depth Glasses,,,
9685,Person,Man,Pale,2,Rim Glasses,Wool Cap,,,,,
9686,Person,Man,Fair,3,Large Shades,Ear Ring,Wool Cap,,,,
9687,Person,Man,Tan,3,Soft Cap,Rim Glasses,Simple Beard,,,,
9688,Person,Man,Fair,2,Sad Face,Ranch Hat,,,,,
9689,Person,Woman,Fair,3,Blue Makeup,Green Clown Hair,Ear Ring,,,,
9690,Person,Man,Deep,2,Loose Hair,Face Mask,,,,,
9691,Person,Woman,Deep,3,Dark Lipstick,Green Makeup,Dark Spike Cut,,,,
9692,Person,Man,Fair,5,Smoke Stick,Dark Beard,Ear Ring,Bald Head,Green Clown Eyes,,
9693,Person,Woman,Tan,3,Funny Nose,Green Clown Eyes,Dark Spike Cut,,,,
9694,Person,Man,Tan,3,Sharp Spike,Goatee,Vision Gear,,,,
9695,Person,Man,Deep,3,Goatee,Wacky Hair,Patch Eye,,,,
9696,Person,Man,Fair,3,Smoke Stick,Wacky Hair,Beauty Mark,,,,
9697,Person,Man,Deep,3,Face Mask,Forward Cap,Ear Ring,,,,
9698,Person,Man,Tan,4,Funny Nose,Steel Chain,Free Hair,Patch Eye,,,
9699,Person,Man,Fair,3,Moustache,Study Glasses,Dark Spike Cut,,,,
9700,Person,Man,Deep,3,Simple Beard,Spike Cut,Green Clown Eyes,,,,
9701,Person,Man,Tan,3,Loose Hair,Front Teeth,Large Shades,,,,
9702,Person,Man,Pale,3,Side Burns,Health Mask,Bald Head,,,,
9703,Person,Man,Deep,2,Warm Cap,Beauty Mark,,,,,
9704,Person,Man,Tan,4,Stubble Beard,Ear Ring,Green Clown Eyes,Dark Spike Cut,,,
